#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Dew Point , °C"
14251,02/08/2025 08:40:00,0.327,12.329,20.25,-9.82
14252,02/08/2025 08:41:00,0.327,12.338,20.27,-9.8
14253,02/08/2025 08:42:00,0.327,12.347,20.25,-9.81
14254,02/08/2025 08:43:00,0.327,12.356,20.23,-9.81
14255,02/08/2025 08:44:00,0.327,12.367,20.25,-9.79
14256,02/08/2025 08:45:00,0.327,12.376,20.3,-9.75
14257,02/08/2025 08:46:00,0.327,12.387,20.24,-9.78
14258,02/08/2025 08:47:00,0.327,12.396,20.28,-9.75
14259,02/08/2025 08:48:00,0.327,12.406,20.24,-9.77
14260,02/08/2025 08:49:00,0.33,12.415,20.21,-9.78
14261,02/08/2025 08:50:00,0.327,12.423,20.21,-9.77
14262,02/08/2025 08:51:00,0.327,12.433,20.22,-9.75
14263,02/08/2025 08:52:00,0.327,12.443,20.19,-9.76
14264,02/08/2025 08:53:00,0.327,12.452,20.21,-9.75
14265,02/08/2025 08:54:00,0.323,12.459,20.13,-9.79
14266,02/08/2025 08:55:00,0.323,12.468,20.1,-9.8
14267,02/08/2025 08:56:00,0.323,12.477,20.09,-9.8
14268,02/08/2025 08:57:00,0.323,12.486,20.21,-9.72
14269,02/08/2025 08:58:00,0.323,12.495,20.12,-9.77
14270,02/08/2025 08:59:00,0.327,12.504,20.12,-9.76
14271,02/08/2025 09:00:00,0.327,12.513,20.18,-9.71
14272,02/08/2025 09:01:00,0.327,12.524,20.15,-9.72
14273,02/08/2025 09:02:00,0.33,12.533,20.17,-9.71
14274,02/08/2025 09:03:00,0.327,12.547,20.18,-9.68
14275,02/08/2025 09:04:00,0.323,12.559,20.2,-9.66
14276,02/08/2025 09:05:00,0.323,12.569,20.23,-9.64
14277,02/08/2025 09:06:00,0.323,12.58,20.21,-9.64
14278,02/08/2025 09:07:00,0.327,12.59,20.23,-9.62
14279,02/08/2025 09:08:00,0.327,12.603,20.23,-9.61
14280,02/08/2025 09:09:00,0.33,12.618,20.22,-9.6
14281,02/08/2025 09:10:00,0.327,12.627,20.25,-9.58
14282,02/08/2025 09:11:00,0.327,12.637,20.17,-9.62
14283,02/08/2025 09:12:00,0.327,12.649,20.19,-9.6
14284,02/08/2025 09:13:00,0.33,12.66,20.14,-9.62
14285,02/08/2025 09:14:00,0.33,12.67,20.08,-9.64
14286,02/08/2025 09:15:00,0.333,12.681,20.1,-9.63
14287,02/08/2025 09:16:00,0.327,12.692,20.05,-9.65
14288,02/08/2025 09:17:00,0.33,12.702,20.1,-9.61
14289,02/08/2025 09:18:00,0.327,12.71,20.13,-9.58
14290,02/08/2025 09:19:00,0.327,12.719,20.01,-9.65
14291,02/08/2025 09:20:00,0.327,12.728,20.02,-9.63
14292,02/08/2025 09:21:00,0.33,12.737,20.0,-9.64
14293,02/08/2025 09:22:00,0.327,12.746,19.98,-9.65
14294,02/08/2025 09:23:00,0.33,12.755,19.95,-9.66
14295,02/08/2025 09:24:00,0.33,12.764,19.96,-9.64
14296,02/08/2025 09:25:00,0.33,12.773,20.01,-9.6
14297,02/08/2025 09:26:00,0.327,12.782,20.01,-9.6
14298,02/08/2025 09:27:00,0.33,12.794,20.01,-9.59
14299,02/08/2025 09:28:00,0.327,12.802,20.04,-9.56
14300,02/08/2025 09:29:00,0.33,12.812,19.95,-9.61
14301,02/08/2025 09:30:00,0.33,12.821,19.98,-9.58
14302,02/08/2025 09:31:00,0.33,12.83,20.01,-9.56
14303,02/08/2025 09:32:00,0.327,12.838,19.92,-9.61
14304,02/08/2025 09:33:00,0.327,12.845,19.91,-9.61
14305,02/08/2025 09:34:00,0.327,12.854,19.91,-9.6
14306,02/08/2025 09:35:00,0.32,12.862,19.84,-9.64
14307,02/08/2025 09:36:00,0.327,12.868,19.84,-9.63
14308,02/08/2025 09:37:00,0.327,12.877,19.83,-9.63
14309,02/08/2025 09:38:00,0.323,12.886,19.91,-9.58
14310,02/08/2025 09:39:00,0.327,12.895,19.91,-9.57
14311,02/08/2025 09:40:00,0.323,12.903,19.88,-9.58
14312,02/08/2025 09:41:00,0.327,12.909,19.86,-9.59
14313,02/08/2025 09:42:00,0.327,12.916,19.89,-9.56
14314,02/08/2025 09:43:00,0.327,12.925,19.86,-9.57
14315,02/08/2025 09:44:00,0.33,12.931,19.85,-9.58
14316,02/08/2025 09:45:00,0.33,12.939,19.8,-9.6
14317,02/08/2025 09:46:00,0.327,12.946,19.83,-9.57
14318,02/08/2025 09:47:00,0.327,12.957,19.93,-9.51
14319,02/08/2025 09:48:00,0.327,12.963,19.86,-9.54
14320,02/08/2025 09:49:00,0.327,12.97,19.8,-9.57
14321,02/08/2025 09:50:00,0.327,12.978,19.85,-9.54
14322,02/08/2025 09:51:00,0.33,12.984,19.77,-9.58
14323,02/08/2025 09:52:00,0.33,12.998,19.83,-9.53
14324,02/08/2025 09:53:00,0.327,13.013,19.96,-9.44
14325,02/08/2025 09:54:00,0.33,13.022,20.01,-9.4
14326,02/08/2025 09:55:00,0.327,13.031,19.97,-9.41
14327,02/08/2025 09:56:00,0.323,13.04,20.01,-9.39
14328,02/08/2025 09:57:00,0.33,13.052,19.97,-9.4
14329,02/08/2025 09:58:00,0.33,13.062,20.02,-9.36
14330,02/08/2025 09:59:00,0.33,13.076,20.02,-9.35
14331,02/08/2025 10:00:00,0.327,13.086,20.04,-9.33
14332,02/08/2025 10:01:00,0.33,13.098,20.05,-9.31
14333,02/08/2025 10:02:00,0.327,13.111,20.1,-9.27
14334,02/08/2025 10:03:00,0.33,13.123,20.06,-9.29
14335,02/08/2025 10:04:00,0.327,13.135,20.01,-9.3
14336,02/08/2025 10:05:00,0.33,13.144,19.98,-9.32
14337,02/08/2025 10:06:00,0.33,13.153,19.92,-9.35
14338,02/08/2025 10:07:00,0.33,13.166,19.95,-9.32
14339,02/08/2025 10:08:00,0.33,13.177,19.95,-9.31
14340,02/08/2025 10:09:00,0.33,13.189,20.01,-9.26
14341,02/08/2025 10:10:00,0.333,13.201,20.06,-9.22
14342,02/08/2025 10:11:00,0.33,13.214,20.07,-9.2
14343,02/08/2025 10:12:00,0.333,13.226,20.06,-9.2
14344,02/08/2025 10:13:00,0.336,13.237,20.07,-9.18
14345,02/08/2025 10:14:00,0.333,13.252,20.09,-9.15
14346,02/08/2025 10:15:00,0.33,13.264,20.11,-9.13
14347,02/08/2025 10:16:00,0.336,13.276,20.11,-9.12
14348,02/08/2025 10:17:00,0.333,13.288,20.11,-9.11
14349,02/08/2025 10:18:00,0.336,13.303,20.12,-9.09
14350,02/08/2025 10:19:00,0.33,13.315,20.12,-9.08
14351,02/08/2025 10:20:00,0.33,13.324,20.05,-9.12
14352,02/08/2025 10:21:00,0.333,13.339,20.05,-9.11
14353,02/08/2025 10:22:00,0.33,13.351,20.07,-9.09
14354,02/08/2025 10:23:00,0.33,13.36,19.94,-9.16
14355,02/08/2025 10:24:00,0.33,13.369,19.99,-9.12
14356,02/08/2025 10:25:00,0.33,13.378,19.85,-9.2
14357,02/08/2025 10:26:00,0.327,13.386,19.87,-9.19
14358,02/08/2025 10:27:00,0.327,13.393,19.79,-9.23
14359,02/08/2025 10:28:00,0.33,13.404,19.79,-9.22
14360,02/08/2025 10:29:00,0.33,13.413,19.79,-9.21
14361,02/08/2025 10:30:00,0.33,13.42,19.81,-9.2
14362,02/08/2025 10:31:00,0.33,13.428,19.7,-9.26
14363,02/08/2025 10:32:00,0.33,13.435,19.66,-9.28
14364,02/08/2025 10:33:00,0.33,13.444,19.7,-9.25
14365,02/08/2025 10:34:00,0.333,13.452,19.72,-9.23
14366,02/08/2025 10:35:00,0.333,13.456,19.67,-9.25
14367,02/08/2025 10:36:00,0.33,13.465,19.75,-9.2
14368,02/08/2025 10:37:00,0.33,13.476,19.8,-9.16
14369,02/08/2025 10:38:00,0.333,13.485,19.81,-9.14
14370,02/08/2025 10:39:00,0.333,13.493,19.86,-9.1
14371,02/08/2025 10:40:00,0.336,13.502,19.87,-9.09
14372,02/08/2025 10:41:00,0.333,13.511,19.85,-9.1
14373,02/08/2025 10:42:00,0.333,13.52,19.89,-9.06
14374,02/08/2025 10:43:00,0.333,13.53,19.91,-9.04
14375,02/08/2025 10:44:00,0.336,13.538,19.83,-9.08
14376,02/08/2025 10:45:00,0.333,13.547,19.86,-9.06
14377,02/08/2025 10:46:00,0.33,13.556,19.88,-9.04
14378,02/08/2025 10:47:00,0.333,13.569,19.89,-9.02
14379,02/08/2025 10:48:00,0.333,13.581,19.92,-8.99
14380,02/08/2025 10:49:00,0.33,13.592,19.95,-8.96
14381,02/08/2025 10:50:00,0.333,13.602,20.01,-8.91
14382,02/08/2025 10:51:00,0.333,13.613,19.96,-8.94
14383,02/08/2025 10:52:00,0.333,13.628,20.03,-8.88
14384,02/08/2025 10:53:00,0.327,13.641,19.99,-8.9
14385,02/08/2025 10:54:00,0.33,13.649,20.02,-8.87
14386,02/08/2025 10:55:00,0.333,13.658,19.94,-8.91
14387,02/08/2025 10:56:00,0.333,13.667,19.9,-8.94
14388,02/08/2025 10:57:00,0.33,13.674,19.84,-8.97
14389,02/08/2025 10:58:00,0.327,13.685,19.8,-8.98
14390,02/08/2025 10:59:00,0.333,13.695,19.84,-8.95
14391,02/08/2025 11:00:00,0.333,13.706,19.82,-8.95
14392,02/08/2025 11:01:00,0.333,13.718,19.88,-8.9
14393,02/08/2025 11:02:00,0.333,13.73,19.87,-8.9
14394,02/08/2025 11:03:00,0.333,13.74,19.9,-8.87
14395,02/08/2025 11:04:00,0.339,13.754,19.93,-8.84
14396,02/08/2025 11:05:00,0.333,13.769,19.96,-8.81
14397,02/08/2025 11:06:00,0.333,13.781,20.0,-8.78
14398,02/08/2025 11:07:00,0.333,13.793,20.02,-8.75
14399,02/08/2025 11:08:00,0.333,13.803,20.03,-8.74
14400,02/08/2025 11:09:00,0.333,13.815,19.96,-8.77
14401,02/08/2025 11:10:00,0.333,13.827,19.95,-8.77
14402,02/08/2025 11:11:00,0.33,13.844,19.93,-8.77
14403,02/08/2025 11:12:00,0.33,13.856,20.04,-8.69
14404,02/08/2025 11:13:00,0.33,13.868,20.05,-8.67
14405,02/08/2025 11:14:00,0.327,13.881,20.03,-8.67
14406,02/08/2025 11:15:00,0.33,13.895,20.05,-8.65
14407,02/08/2025 11:16:00,0.33,13.908,20.06,-8.63
14408,02/08/2025 11:17:00,0.333,13.92,20.05,-8.63
14409,02/08/2025 11:18:00,0.333,13.929,20.0,-8.65
14410,02/08/2025 11:19:00,0.333,13.938,19.93,-8.69
14411,02/08/2025 11:20:00,0.333,13.947,19.93,-8.68
14412,02/08/2025 11:21:00,0.333,13.956,19.82,-8.75
14413,02/08/2025 11:22:00,0.33,13.968,19.76,-8.78
14414,02/08/2025 11:23:00,0.33,13.977,19.77,-8.76
14415,02/08/2025 11:24:00,0.33,13.989,19.83,-8.71
14416,02/08/2025 11:25:00,0.333,14.003,19.79,-8.73
14417,02/08/2025 11:26:00,0.336,14.012,19.88,-8.66
14418,02/08/2025 11:27:00,0.333,14.024,19.9,-8.64
14419,02/08/2025 11:28:00,0.333,14.036,19.88,-8.64
14420,02/08/2025 11:29:00,0.333,14.045,19.9,-8.62
14421,02/08/2025 11:30:00,0.333,14.055,19.87,-8.63
14422,02/08/2025 11:31:00,0.336,14.064,19.82,-8.65
14423,02/08/2025 11:32:00,0.333,14.075,19.78,-8.67
14424,02/08/2025 11:33:00,0.333,14.085,19.87,-8.6
14425,02/08/2025 11:34:00,0.333,14.094,19.81,-8.64
14426,02/08/2025 11:35:00,0.333,14.103,19.73,-8.68
14427,02/08/2025 11:36:00,0.333,14.109,19.67,-8.71
14428,02/08/2025 11:37:00,0.33,14.117,19.64,-8.73
14429,02/08/2025 11:38:00,0.336,14.124,19.61,-8.74
14430,02/08/2025 11:39:00,0.333,14.132,19.67,-8.7
14431,02/08/2025 11:40:00,0.333,14.136,19.66,-8.7
14432,02/08/2025 11:41:00,0.333,14.139,19.61,-8.73
14433,02/08/2025 11:42:00,0.33,14.145,19.52,-8.78
14434,02/08/2025 11:43:00,0.33,14.151,19.57,-8.75
14435,02/08/2025 11:44:00,0.333,14.157,19.53,-8.76
14436,02/08/2025 11:45:00,0.33,14.16,19.47,-8.8
14437,02/08/2025 11:46:00,0.33,14.162,19.38,-8.86
14438,02/08/2025 11:47:00,0.33,14.163,19.37,-8.87
14439,02/08/2025 11:48:00,0.333,14.171,19.45,-8.81
14440,02/08/2025 11:49:00,0.33,14.177,19.41,-8.83
14441,02/08/2025 11:50:00,0.33,14.181,19.49,-8.77
14442,02/08/2025 11:51:00,0.327,14.189,19.51,-8.76
14443,02/08/2025 11:52:00,0.323,14.195,19.52,-8.74
14444,02/08/2025 11:53:00,0.327,14.201,19.6,-8.68
14445,02/08/2025 11:54:00,0.327,14.208,19.57,-8.7
14446,02/08/2025 11:55:00,0.327,14.214,19.54,-8.71
14447,02/08/2025 11:56:00,0.327,14.219,19.51,-8.73
14448,02/08/2025 11:57:00,0.33,14.228,19.51,-8.72
14449,02/08/2025 11:58:00,0.327,14.237,19.57,-8.67
14450,02/08/2025 11:59:00,0.327,14.246,19.6,-8.65
14451,02/08/2025 12:00:00,0.33,14.255,19.65,-8.61
14452,02/08/2025 12:01:00,0.33,14.264,19.74,-8.54
14453,02/08/2025 12:02:00,0.333,14.273,19.66,-8.58
14454,02/08/2025 12:03:00,0.333,14.276,19.6,-8.62
14455,02/08/2025 12:04:00,0.333,14.28,19.57,-8.64
14456,02/08/2025 12:05:00,0.33,14.286,19.57,-8.63
14457,02/08/2025 12:06:00,0.333,14.292,19.45,-8.71
14458,02/08/2025 12:07:00,0.333,14.297,19.48,-8.68
14459,02/08/2025 12:08:00,0.333,14.303,19.47,-8.69
14460,02/08/2025 12:09:00,0.333,14.312,19.43,-8.7
14461,02/08/2025 12:10:00,0.333,14.316,19.45,-8.69
14462,02/08/2025 12:11:00,0.33,14.325,19.47,-8.67
14463,02/08/2025 12:12:00,0.33,14.333,19.5,-8.64
14464,02/08/2025 12:13:00,0.327,14.342,19.53,-8.61
14465,02/08/2025 12:14:00,0.333,14.354,19.58,-8.57
14466,02/08/2025 12:15:00,0.33,14.361,19.54,-8.59
14467,02/08/2025 12:16:00,0.33,14.372,19.59,-8.55
14468,02/08/2025 12:17:00,0.33,14.381,19.64,-8.51
14469,02/08/2025 12:18:00,0.33,14.391,19.64,-8.5
14470,02/08/2025 12:19:00,0.327,14.4,19.64,-8.49
14471,02/08/2025 12:20:00,0.323,14.41,19.66,-8.47
14472,02/08/2025 12:21:00,0.323,14.421,19.61,-8.5
14473,02/08/2025 12:22:00,0.323,14.425,19.56,-8.52
14474,02/08/2025 12:23:00,0.327,14.43,19.46,-8.59
14475,02/08/2025 12:24:00,0.33,14.436,19.41,-8.62
14476,02/08/2025 12:25:00,0.327,14.442,19.41,-8.61
14477,02/08/2025 12:26:00,0.327,14.451,19.44,-8.58
14478,02/08/2025 12:27:00,0.327,14.457,19.35,-8.64
14479,02/08/2025 12:28:00,0.327,14.467,19.41,-8.59
14480,02/08/2025 12:29:00,0.33,14.475,19.44,-8.56
14481,02/08/2025 12:30:00,0.33,14.481,19.43,-8.57
14482,02/08/2025 12:31:00,0.327,14.488,19.49,-8.52
14483,02/08/2025 12:32:00,0.33,14.496,19.47,-8.52
14484,02/08/2025 12:33:00,0.33,14.505,19.52,-8.48
14485,02/08/2025 12:34:00,0.33,14.512,19.52,-8.48
14486,02/08/2025 12:35:00,0.33,14.521,19.51,-8.48
14487,02/08/2025 12:36:00,0.333,14.527,19.46,-8.51
14488,02/08/2025 12:37:00,0.327,14.535,19.43,-8.52
14489,02/08/2025 12:38:00,0.33,14.542,19.45,-8.5
14490,02/08/2025 12:39:00,0.333,14.548,19.43,-8.51
14491,02/08/2025 12:40:00,0.33,14.553,19.38,-8.54
14492,02/08/2025 12:41:00,0.33,14.557,19.37,-8.54
14493,02/08/2025 12:42:00,0.33,14.566,19.32,-8.56
14494,02/08/2025 12:43:00,0.33,14.575,19.43,-8.49
14495,02/08/2025 12:44:00,0.33,14.581,19.35,-8.53
14496,02/08/2025 12:45:00,0.333,14.59,19.43,-8.47
14497,02/08/2025 12:46:00,0.33,14.601,19.45,-8.45
14498,02/08/2025 12:47:00,0.33,14.61,19.53,-8.4
14499,02/08/2025 12:48:00,0.327,14.617,19.51,-8.4
14500,02/08/2025 12:49:00,0.333,14.627,19.54,-8.37
14501,02/08/2025 12:50:00,0.327,14.641,19.6,-8.32
14502,02/08/2025 12:51:00,0.33,14.654,19.62,-8.3
14503,02/08/2025 12:52:00,0.33,14.666,19.68,-8.25
14504,02/08/2025 12:53:00,0.33,14.68,19.71,-8.22
14505,02/08/2025 12:54:00,0.333,14.693,19.76,-8.17
14506,02/08/2025 12:55:00,0.33,14.704,19.74,-8.17
14507,02/08/2025 12:56:00,0.333,14.713,19.71,-8.19
14508,02/08/2025 12:57:00,0.333,14.722,19.61,-8.25
14509,02/08/2025 12:58:00,0.333,14.728,19.56,-8.27
14510,02/08/2025 12:59:00,0.33,14.738,19.51,-8.3
14511,02/08/2025 13:00:00,0.33,14.747,19.5,-8.3
14512,02/08/2025 13:01:00,0.33,14.756,19.52,-8.28
14513,02/08/2025 13:02:00,0.333,14.767,19.49,-8.29
14514,02/08/2025 13:03:00,0.333,14.777,19.55,-8.24
14515,02/08/2025 13:04:00,0.333,14.792,19.61,-8.19
14516,02/08/2025 13:05:00,0.33,14.804,19.67,-8.14
14517,02/08/2025 13:06:00,0.333,14.813,19.67,-8.13
14518,02/08/2025 13:07:00,0.33,14.825,19.75,-8.07
14519,02/08/2025 13:08:00,0.333,14.837,19.76,-8.05
14520,02/08/2025 13:09:00,0.333,14.853,19.8,-8.02
14521,02/08/2025 13:10:00,0.336,14.867,19.91,-7.93
14522,02/08/2025 13:11:00,0.336,14.876,19.83,-7.98
14523,02/08/2025 13:12:00,0.336,14.886,19.77,-8.01
14524,02/08/2025 13:13:00,0.333,14.895,19.71,-8.04
14525,02/08/2025 13:14:00,0.33,14.906,19.69,-8.04
14526,02/08/2025 13:15:00,0.33,14.918,19.71,-8.02
14527,02/08/2025 13:16:00,0.333,14.93,19.78,-7.96
14528,02/08/2025 13:17:00,0.33,14.938,19.76,-7.97
14529,02/08/2025 13:18:00,0.333,14.947,19.65,-8.04
14530,02/08/2025 13:19:00,0.333,14.956,19.68,-8.01
14531,02/08/2025 13:20:00,0.33,14.965,19.64,-8.03
14532,02/08/2025 13:21:00,0.33,14.979,19.62,-8.03
14533,02/08/2025 13:22:00,0.33,14.991,19.7,-7.97
14534,02/08/2025 13:23:00,0.333,15.004,19.77,-7.91
14535,02/08/2025 13:24:00,0.333,15.016,19.71,-7.94
14536,02/08/2025 13:25:00,0.333,15.03,19.8,-7.87
14537,02/08/2025 13:26:00,0.333,15.04,19.76,-7.88
14538,02/08/2025 13:27:00,0.333,15.048,19.74,-7.89
14539,02/08/2025 13:28:00,0.33,15.055,19.67,-7.93
14540,02/08/2025 13:29:00,0.33,15.061,19.61,-7.97
14541,02/08/2025 13:30:00,0.33,15.068,19.5,-8.03
14542,02/08/2025 13:31:00,0.333,15.074,19.55,-8.0
14543,02/08/2025 13:32:00,0.333,15.085,19.53,-8.0
14544,02/08/2025 13:33:00,0.33,15.094,19.55,-7.98
14545,02/08/2025 13:34:00,0.333,15.1,19.52,-8.0
14546,02/08/2025 13:35:00,0.33,15.106,19.5,-8.0
14547,02/08/2025 13:36:00,0.33,15.115,19.47,-8.01
14548,02/08/2025 13:37:00,0.33,15.124,19.49,-7.99
14549,02/08/2025 13:38:00,0.33,15.131,19.52,-7.97
14550,02/08/2025 13:39:00,0.33,15.139,19.56,-7.93
14551,02/08/2025 13:40:00,0.33,15.149,19.53,-7.94
14552,02/08/2025 13:41:00,0.33,15.158,19.55,-7.92
14553,02/08/2025 13:42:00,0.33,15.164,19.53,-7.93
14554,02/08/2025 13:43:00,0.33,15.17,19.52,-7.94
14555,02/08/2025 13:44:00,0.333,15.178,19.47,-7.96
14556,02/08/2025 13:45:00,0.33,15.182,19.44,-7.98
14557,02/08/2025 13:46:00,0.33,15.185,19.41,-7.99
14558,02/08/2025 13:47:00,0.333,15.192,19.4,-8.0
14559,02/08/2025 13:48:00,0.33,15.198,19.41,-7.98
14560,02/08/2025 13:49:00,0.333,15.203,19.41,-7.98
14561,02/08/2025 13:50:00,0.33,15.212,19.4,-7.98
14562,02/08/2025 13:51:00,0.333,15.224,19.4,-7.97
14563,02/08/2025 13:52:00,0.333,15.228,19.49,-7.9
14564,02/08/2025 13:53:00,0.333,15.236,19.46,-7.92
14565,02/08/2025 13:54:00,0.336,15.243,19.52,-7.87
14566,02/08/2025 13:55:00,0.336,15.252,19.51,-7.87
14567,02/08/2025 13:56:00,0.339,15.263,19.46,-7.9
14568,02/08/2025 13:57:00,0.333,15.27,19.51,-7.86
14569,02/08/2025 13:58:00,0.336,15.278,19.46,-7.88
14570,02/08/2025 13:59:00,0.33,15.284,19.48,-7.87
14571,02/08/2025 14:00:00,0.336,15.287,19.42,-7.91
14572,02/08/2025 14:01:00,0.336,15.293,19.4,-7.91
14573,02/08/2025 14:02:00,0.336,15.297,19.34,-7.95
14574,02/08/2025 14:03:00,0.333,15.304,19.34,-7.94
14575,02/08/2025 14:04:00,0.333,15.31,19.39,-7.91
14576,02/08/2025 14:05:00,0.33,15.315,19.31,-7.95
14577,02/08/2025 14:06:00,0.336,15.321,19.42,-7.88
14578,02/08/2025 14:07:00,0.336,15.327,19.42,-7.87
14579,02/08/2025 14:08:00,0.333,15.336,19.39,-7.89
14580,02/08/2025 14:09:00,0.33,15.343,19.44,-7.85
14581,02/08/2025 14:10:00,0.336,15.352,19.45,-7.83
14582,02/08/2025 14:11:00,0.333,15.363,19.47,-7.81
14583,02/08/2025 14:12:00,0.333,15.372,19.51,-7.77
14584,02/08/2025 14:13:00,0.333,15.382,19.54,-7.74
14585,02/08/2025 14:14:00,0.333,15.394,19.61,-7.69
14586,02/08/2025 14:15:00,0.333,15.403,19.61,-7.68
14587,02/08/2025 14:16:00,0.336,15.41,19.52,-7.74
14588,02/08/2025 14:17:00,0.333,15.418,19.56,-7.7
14589,02/08/2025 14:18:00,0.333,15.425,19.7,-7.6
14590,02/08/2025 14:19:00,0.33,15.433,19.84,-7.51
14591,02/08/2025 14:20:00,0.333,15.443,19.89,-7.47
14592,02/08/2025 14:21:00,0.33,15.451,19.89,-7.46
14593,02/08/2025 14:22:00,0.33,15.46,19.79,-7.52
14594,02/08/2025 14:23:00,0.333,15.47,19.77,-7.53
14595,02/08/2025 14:24:00,0.33,15.481,19.73,-7.54
14596,02/08/2025 14:25:00,0.33,15.491,19.69,-7.56
14597,02/08/2025 14:26:00,0.333,15.504,19.67,-7.56
14598,02/08/2025 14:27:00,0.333,15.518,19.8,-7.47
14599,02/08/2025 14:28:00,0.333,15.53,19.86,-7.42
14600,02/08/2025 14:29:00,0.333,15.54,19.78,-7.46
14601,02/08/2025 14:30:00,0.333,15.551,19.77,-7.46
14602,02/08/2025 14:31:00,0.333,15.561,19.74,-7.47
14603,02/08/2025 14:32:00,0.336,15.572,19.83,-7.4
14604,02/08/2025 14:33:00,0.333,15.579,20.06,-7.24
14605,02/08/2025 14:34:00,0.33,15.588,20.11,-7.21
14606,02/08/2025 14:35:00,0.333,15.597,20.05,-7.24
14607,02/08/2025 14:36:00,0.33,15.606,20.09,-7.2
14608,02/08/2025 14:37:00,0.333,15.615,20.02,-7.24
14609,02/08/2025 14:38:00,0.333,15.624,19.91,-7.3
14610,02/08/2025 14:39:00,0.333,15.634,19.85,-7.34
14611,02/08/2025 14:40:00,0.33,15.646,19.85,-7.32
14612,02/08/2025 14:41:00,0.33,15.658,19.87,-7.3
14613,02/08/2025 14:42:00,0.33,15.67,19.9,-7.28
14614,02/08/2025 14:43:00,0.33,15.682,19.87,-7.28
14615,02/08/2025 14:44:00,0.33,15.691,19.85,-7.29
14616,02/08/2025 14:45:00,0.327,15.701,19.8,-7.31
14617,02/08/2025 14:46:00,0.33,15.709,19.78,-7.32
14618,02/08/2025 14:47:00,0.33,15.716,19.68,-7.38
14619,02/08/2025 14:48:00,0.33,15.721,19.64,-7.4
14620,02/08/2025 14:49:00,0.33,15.727,19.64,-7.4
14621,02/08/2025 14:50:00,0.327,15.734,19.67,-7.37
14622,02/08/2025 14:51:00,0.33,15.742,19.85,-7.24
14623,02/08/2025 14:52:00,0.33,15.748,19.87,-7.23
14624,02/08/2025 14:53:00,0.33,15.755,19.85,-7.23
14625,02/08/2025 14:54:00,0.33,15.76,19.89,-7.21
14626,02/08/2025 14:55:00,0.333,15.765,19.76,-7.28
14627,02/08/2025 14:56:00,0.33,15.771,19.75,-7.29
14628,02/08/2025 14:57:00,0.33,15.779,19.6,-7.38
14629,02/08/2025 14:58:00,0.327,15.786,19.66,-7.34
14630,02/08/2025 14:59:00,0.333,15.795,19.58,-7.38
14631,02/08/2025 15:00:00,0.333,15.804,19.69,-7.3
14632,02/08/2025 15:01:00,0.333,15.813,19.66,-7.31
14633,02/08/2025 15:02:00,0.33,15.819,19.69,-7.29
14634,02/08/2025 15:03:00,0.33,15.825,19.64,-7.31
14635,02/08/2025 15:04:00,0.327,15.83,19.63,-7.32
14636,02/08/2025 15:05:00,0.333,15.834,19.61,-7.33
14637,02/08/2025 15:06:00,0.33,15.837,19.6,-7.33
14638,02/08/2025 15:07:00,0.327,15.843,19.71,-7.26
14639,02/08/2025 15:08:00,0.333,15.85,19.78,-7.2
14640,02/08/2025 15:09:00,0.333,15.856,19.84,-7.15
14641,02/08/2025 15:10:00,0.333,15.864,19.91,-7.11
14642,02/08/2025 15:11:00,0.33,15.87,19.92,-7.09
14643,02/08/2025 15:12:00,0.33,15.879,19.89,-7.11
14644,02/08/2025 15:13:00,0.33,15.886,19.88,-7.11
14645,02/08/2025 15:14:00,0.33,15.892,19.91,-7.08
14646,02/08/2025 15:15:00,0.33,15.901,19.86,-7.11
14647,02/08/2025 15:16:00,0.327,15.913,19.83,-7.12
14648,02/08/2025 15:17:00,0.33,15.923,19.82,-7.12
14649,02/08/2025 15:18:00,0.33,15.932,19.81,-7.11
14650,02/08/2025 15:19:00,0.327,15.941,19.82,-7.1
14651,02/08/2025 15:20:00,0.327,15.95,19.8,-7.1
14652,02/08/2025 15:21:00,0.33,15.955,19.82,-7.09
14653,02/08/2025 15:22:00,0.33,15.959,19.77,-7.12
14654,02/08/2025 15:23:00,0.33,15.962,19.67,-7.18
14655,02/08/2025 15:24:00,0.33,15.964,19.65,-7.19
14656,02/08/2025 15:25:00,0.327,15.967,19.67,-7.18
14657,02/08/2025 15:26:00,0.33,15.97,19.65,-7.19
14658,02/08/2025 15:27:00,0.327,15.973,19.62,-7.21
14659,02/08/2025 15:28:00,0.327,15.974,19.6,-7.22
14660,02/08/2025 15:29:00,0.33,15.98,19.62,-7.2
14661,02/08/2025 15:30:00,0.327,15.983,19.57,-7.23
14662,02/08/2025 15:31:00,0.327,15.986,19.61,-7.2
14663,02/08/2025 15:32:00,0.333,15.989,19.53,-7.25
14664,02/08/2025 15:33:00,0.333,15.995,19.62,-7.19
14665,02/08/2025 15:34:00,0.33,15.998,19.61,-7.19
14666,02/08/2025 15:35:00,0.333,16.002,19.59,-7.2
14667,02/08/2025 15:36:00,0.333,16.007,19.59,-7.2
14668,02/08/2025 15:37:00,0.336,16.011,19.59,-7.19
14669,02/08/2025 15:38:00,0.333,16.016,19.64,-7.16
14670,02/08/2025 15:39:00,0.333,16.019,19.59,-7.19
14671,02/08/2025 15:40:00,0.333,16.02,19.51,-7.24
14672,02/08/2025 15:41:00,0.333,16.02,19.53,-7.23
